ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
18263,420000.0,1,1,1,54,-2,-1,2,-1,0,0,1003,1632.0,629.0,13371,12383.0,8260,1632.0,0.0,13371.0,15.0,0.0,2512.0
18269,150000.0,1,1,1,55,1,-1,-1,0,-1,-1,0,780.0,4639.0,100940,3284.0,2090,780.0,4639.0,100000.0,3284.0,2576.0,2576.0
18271,50000.0,1,2,2,57,0,0,0,0,2,0,51867,51136.0,51039.0,52079,49523.0,49128,2200.0,2500.0,4000.0,0.0,2000.0,2000.0
18272,30000.0,1,2,3,58,3,2,0,0,0,2,23496,22820.0,23952.0,27052,28631.0,28037,0.0,1500.0,3500.0,2336.0,0.0,6900.0
18273,330000.0,1,3,1,56,-1,-1,2,-1,-1,0,360,1499.0,360.0,360,7143.0,5725,1499.0,0.0,360.0,7143.0,3000.0,2383.0
18274,70000.0,1,2,3,47,0,0,0,2,0,0,27847,29073.0,34578.0,33723,35156.0,37370,2000.0,6000.0,0.0,2000.0,2784.0,0.0
18275,420000.0,1,1,1,51,0,-1,-1,-1,0,0,57815,1000.0,0.0,287921,291770.0,299232,1000.0,0.0,288921.0,10000.0,21100.0,0.0
18276,130000.0,1,1,1,51,0,0,0,0,0,0,124108,126571.0,130870.0,132213,52755.0,53463,4530.0,6338.0,5530.0,1877.0,1937.0,1939.0
18279,170000.0,1,2,1,59,2,2,2,2,2,2,44619,45386.0,46365.0,47304,47727.0,49315,1800.0,2000.0,2000.0,1500.0,2500.0,0.0
18284,190000.0,1,1,1,54,0,0,0,0,0,0,205824,201269.0,197129.0,192803,161324.0,156576,7154.0,7385.0,7520.0,5593.0,6000.0,5516.0
18285,10000.0,1,2,2,54,0,0,0,2,2,0,3697,5186.0,8225.0,8244,7963.0,8134,1561.0,3300.0,300.0,0.0,299.0,2000.0
18287,440000.0,1,1,1,54,-1,-1,-1,-1,0,0,8517,0.0,241.0,8544,1361.0,855,0.0,241.0,8598.0,857.0,4.0,2227.0
18294,350000.0,1,1,1,57,-2,-2,-2,-2,-2,-2,1910,0.0,1638.0,0,0.0,0,0.0,1638.0,0.0,0.0,0.0,0.0
18295,150000.0,1,2,1,55,0,-1,-1,-1,0,0,1540,780.0,0.0,580,780.0,0,780.0,0.0,580.0,200.0,0.0,0.0
18301,30000.0,2,3,1,47,0,0,0,0,0,0,15979,17705.0,19107.0,20281,20941.0,21799,2000.0,2000.0,1500.0,1000.0,1200.0,2000.0
18302,110000.0,2,1,2,31,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18303,50000.0,2,3,2,27,2,0,0,-1,-1,-1,13979,11243.0,4396.0,3120,1805.0,16820,1261.0,1396.0,3125.0,1805.0,16820.0,3000.0
18304,50000.0,2,1,2,26,0,-1,-1,-1,-2,-2,4197,934.0,252.0,-570,-570.0,-1000,1000.0,252.0,0.0,0.0,0.0,0.0
18305,50000.0,2,2,1,33,0,0,0,0,0,0,32752,34202.0,35242.0,34776,35497.0,36325,2000.0,1600.0,1600.0,1300.0,1400.0,1600.0
18308,80000.0,2,2,2,32,0,0,0,0,0,0,16007,19643.0,23213.0,27547,31151.0,37673,5000.0,5000.0,6000.0,5000.0,8000.0,10000.0
18313,30000.0,2,2,2,22,0,0,0,0,0,0,24426,25429.0,26491.0,27132,27672.0,28253,1712.0,1774.0,1415.0,955.0,991.0,1358.0
18314,50000.0,2,2,1,22,0,0,0,0,0,0,48560,49644.0,47247.0,42541,19716.0,20145,2000.0,2003.0,1298.0,1000.0,800.0,879.0
18316,150000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,-19,-19.0,-19.0,-19,7962.0,0,0.0,0.0,0.0,7981.0,0.0,12220.0
18332,50000.0,2,3,1,46,0,0,0,0,2,0,13406,15175.0,16227.0,17746,7496.0,7877,2000.0,1600.0,2100.0,1930.0,500.0,500.0
18333,310000.0,2,1,1,36,0,0,0,0,0,0,157173,160555.0,170288.0,175252,177855.0,181846,6000.0,12398.0,7814.0,7000.0,7000.0,6597.0
18337,50000.0,2,1,2,22,0,0,0,2,0,-1,3560,4582.0,7692.0,12048,3750.0,95,1090.0,3200.0,0.0,2000.0,95.0,29355.0
18339,20000.0,2,2,2,22,0,0,0,0,0,0,16990,17960.0,18923.0,19706,19818.0,20006,3000.0,3001.0,3000.0,2000.0,1002.0,783.0
18340,20000.0,2,6,2,22,0,0,0,0,0,0,19568,19420.0,15535.0,1434,500.0,0,4641.0,1019.0,900.0,0.0,1500.0,0.0
18347,20000.0,2,2,2,22,1,2,0,0,0,3,15712,15162.0,16188.0,17212,19363.0,18771,0.0,1276.0,1300.0,2443.0,0.0,0.0
18348,50000.0,2,2,2,22,1,2,0,0,0,0,51798,50497.0,30935.0,14010,19110.0,19500,0.0,1663.0,1544.0,5500.0,390.0,0.0
18349,50000.0,2,1,2,23,0,0,0,0,0,0,8889,10234.0,13734.0,14754,16499.0,18223,1500.0,4000.0,1255.0,2000.0,2000.0,3000.0
18353,80000.0,2,1,2,23,-2,-2,-2,-2,-2,-2,390,390.0,390.0,390,740.0,552,390.0,780.0,390.0,740.0,552.0,4390.0
18362,130000.0,2,2,2,22,0,-1,-1,0,-1,0,8570,527.0,11249.0,7816,16578.0,16129,527.0,11249.0,1200.0,16578.0,0.0,33232.0
18363,80000.0,2,2,2,22,-1,-1,-1,-1,-2,-2,1247,0.0,32320.0,0,0.0,0,0.0,32320.0,0.0,0.0,0.0,0.0
18367,20000.0,2,1,2,23,-1,-1,-1,-1,-1,-1,1207,0.0,174.0,1200,1434.0,0,0.0,174.0,1200.0,1434.0,0.0,974.0
18374,80000.0,2,2,2,23,1,-1,-1,2,0,-1,-1678,75061.0,3647.0,2173,390.0,780,78000.0,3647.0,0.0,0.0,780.0,0.0
18384,50000.0,2,2,2,22,2,2,2,0,0,0,49559,49548.0,50148.0,48910,29848.0,26159,1100.0,1700.0,1500.0,1000.0,1000.0,1300.0
18390,200000.0,2,1,2,23,0,0,0,0,0,0,72853,73688.0,56073.0,57790,58356.0,60135,2933.0,2100.0,2659.0,2100.0,2700.0,2599.0
18392,170000.0,2,1,2,23,0,0,0,0,0,0,15639,14431.0,15437.0,13838,14915.0,10090,1265.0,3437.0,2115.0,2920.0,1500.0,1053.0
18397,20000.0,2,1,2,24,-2,2,2,2,2,0,18252,19650.0,19054.0,20285,19563.0,17899,2000.0,0.0,2000.0,0.0,356.0,3431.0
18399,210000.0,2,2,2,23,0,0,0,0,0,0,9987,14769.0,16658.0,21032,19497.0,3510,5000.0,5000.0,5000.0,8000.0,2000.0,4209.0
18404,20000.0,2,3,2,24,0,-1,0,0,0,0,1360,1301.0,2257.0,2641,5041.0,248,1301.0,1267.0,1648.0,4041.0,0.0,3422.0
18412,80000.0,2,2,2,24,0,0,0,0,0,0,80690,79451.0,80672.0,79681,78569.0,79817,2852.0,2906.0,2828.0,2790.0,2887.0,3100.0
18416,70000.0,2,2,2,22,0,0,0,0,0,0,53399,49108.0,49674.0,44568,31156.0,30954,1841.0,2243.0,1467.0,1076.0,1096.0,1494.0
18422,160000.0,2,2,2,25,1,-1,0,0,0,-2,0,1000.0,2043.0,3133,0.0,0,1000.0,1043.0,1133.0,0.0,0.0,7482.0
18423,50000.0,2,2,2,23,2,0,0,0,0,0,33999,34997.0,36030.0,36740,37469.0,38254,1867.0,1900.0,1610.0,1339.0,1387.0,1395.0
18425,30000.0,2,2,2,22,0,-1,-1,0,0,-1,3077,390.0,1946.0,2503,0.0,780,390.0,1946.0,1000.0,0.0,780.0,1160.0
18426,70000.0,2,2,2,23,2,3,2,2,0,0,64655,63031.0,64440.0,62816,63473.0,65112,0.0,3000.0,0.0,2300.0,2661.0,2035.0
18430,50000.0,2,2,2,24,2,0,0,0,0,2,35845,36449.0,37858.0,38924,41170.0,40379,1500.0,2000.0,2000.0,3200.0,0.0,1700.0
18437,80000.0,2,5,2,25,0,0,0,0,0,-2,11521,5219.0,4560.0,5450,0.0,0,1500.0,2000.0,1000.0,0.0,0.0,0.0
18447,50000.0,2,5,2,24,0,0,0,0,0,0,42207,43517.0,44330.0,45404,46363.0,47630,2000.0,1800.0,1800.0,1700.0,2000.0,3700.0
18451,100000.0,2,1,2,26,1,2,2,2,0,-1,3144,2949.0,4480.0,764,528.0,933,0.0,1795.0,0.0,13.0,933.0,3000.0
18452,170000.0,2,2,2,24,0,0,0,0,0,0,64142,54347.0,55677.0,59096,50536.0,15851,3000.0,3000.0,5000.0,10000.0,5000.0,6000.0
18454,130000.0,2,1,2,26,-2,-2,-2,-2,-2,-2,1815,3520.0,727.0,-173,-173.0,-173,3532.0,857.0,1000.0,0.0,0.0,0.0
18460,30000.0,2,2,2,23,0,0,2,0,0,0,20194,24860.0,24180.0,25467,26241.0,30637,5000.0,0.0,2000.0,1500.0,5000.0,2528.0
18464,80000.0,2,2,2,25,0,0,0,0,0,0,69816,71257.0,72812.0,74305,75872.0,77554,2600.0,2700.0,2700.0,2800.0,2900.0,4300.0
18466,20000.0,2,1,2,23,0,0,0,0,0,0,15781,20124.0,19423.0,20140,19991.0,20079,5000.0,2000.0,1500.0,1000.0,600.0,1000.0
18469,120000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,6500,4899.0,6500.0,6825,5635.0,2833,4899.0,6500.0,6825.0,5635.0,5497.0,7921.0
18474,150000.0,2,2,2,25,0,0,0,0,0,0,44552,43702.0,44798.0,44280,38006.0,32978,2022.0,2118.0,1800.0,1300.0,1300.0,1300.0
18475,210000.0,2,2,1,47,-1,-1,-1,-1,-1,-1,2295,561.0,2607.0,3586,3676.0,4095,566.0,2617.0,3591.0,3680.0,4095.0,8699.0
18476,20000.0,2,2,2,26,0,0,0,0,0,0,16976,17687.0,18894.0,19693,19894.0,3473,1300.0,1500.0,1250.0,451.0,160.0,69.0
18477,240000.0,2,2,2,26,0,0,0,0,0,0,150886,141315.0,128940.0,124226,113133.0,113966,6537.0,6349.0,5834.0,3870.0,4000.0,3825.0
18484,50000.0,2,3,1,24,0,0,0,0,0,0,44742,45737.0,46814.0,47978,48733.0,50241,1737.0,1814.0,1978.0,1733.0,2241.0,1700.0
18488,140000.0,2,2,2,27,-1,-1,-2,-2,-2,-2,515,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18489,150000.0,2,2,2,24,0,0,0,0,0,0,143212,137963.0,139520.0,99814,100810.0,103233,5500.0,5500.0,4500.0,3500.0,4000.0,4000.0
18490,50000.0,2,2,2,26,2,0,0,0,-1,-1,48510,48217.0,25192.0,15741,3041.0,0,1800.0,3000.0,1000.0,3041.0,0.0,0.0
18495,80000.0,2,1,2,25,1,-1,0,0,0,0,-51,68779.0,70239.0,72556,75372.0,75406,72500.0,2564.0,3500.0,4000.0,3000.0,3101.0
18496,100000.0,2,1,2,25,0,0,0,0,2,0,13201,14671.0,16120.0,18588,13272.0,13549,2000.0,2000.0,2786.0,0.0,639.0,700.0
18504,50000.0,2,3,1,24,0,0,0,0,0,-2,27172,28078.0,21165.0,1515,0.0,0,1390.0,1650.0,1000.0,0.0,0.0,0.0
18507,50000.0,2,1,2,23,0,0,0,0,0,0,22939,23966.0,24939.0,23962,24439.0,25044,1413.0,1386.0,1399.0,876.0,1000.0,959.0
18509,80000.0,2,1,2,24,0,0,0,2,0,0,4711,5737.0,8818.0,8471,8644.0,8820,1266.0,3347.0,0.0,173.0,176.0,180.0
18510,180000.0,2,1,2,25,-1,-1,-2,-2,-2,-2,2654,-632.0,-632.0,-632,-632.0,-632,0.0,0.0,0.0,0.0,0.0,0.0
18511,50000.0,2,2,1,23,0,0,0,0,0,0,40544,41098.0,28383.0,28937,29119.0,29334,2000.0,1500.0,1432.0,1004.0,1035.0,1178.0
18516,20000.0,2,2,2,24,2,0,0,0,0,3,2968,3980.0,5075.0,5979,6796.0,6463,1223.0,1318.0,1183.0,1000.0,0.0,0.0
18520,130000.0,2,2,2,25,0,0,0,0,0,0,14351,10473.0,9429.0,10413,7874.0,7158,2000.0,3000.0,3000.0,4000.0,1000.0,2000.0
18523,100000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,123,123.0,123.0,123,123.0,123,123.0,123.0,123.0,123.0,123.0,396.0
18526,70000.0,2,2,2,22,0,0,0,2,0,0,32845,31377.0,31420.0,30940,24765.0,25942,3100.0,6000.0,1125.0,1300.0,3000.0,2500.0
18527,50000.0,2,2,1,26,0,0,0,0,0,0,49855,51099.0,51192.0,50895,19535.0,20093,4100.0,3000.0,3500.0,1000.0,1000.0,1100.0
18535,170000.0,2,1,2,25,0,0,0,-1,0,0,8046,6130.0,3653.0,32511,24814.0,25293,1085.0,1000.0,32517.0,1023.0,10000.0,5000.0
18541,60000.0,2,2,2,24,0,0,0,0,0,0,29832,18628.0,15069.0,15761,5879.0,-2879,1538.0,1308.0,1000.0,118.0,1329.0,41378.0
18547,150000.0,2,2,2,25,0,0,0,0,0,0,38494,38667.0,32794.0,30786,24250.0,20052,1516.0,1693.0,2007.0,1007.0,1000.0,1000.0
18548,210000.0,2,2,2,26,-1,-1,-1,-1,-1,-1,4341,402.0,11305.0,1368,2684.0,1397,402.0,11401.0,1368.0,2684.0,1397.0,0.0
18551,150000.0,2,1,2,24,-2,-2,-2,-2,-2,-2,2901,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18552,50000.0,2,2,2,25,0,0,-1,0,-1,0,8481,2158.0,3359.0,2158,2470.0,662,1000.0,3359.0,1000.0,2470.0,500.0,1500.0
18558,50000.0,2,2,2,25,0,0,2,0,0,0,20123,19184.0,16834.0,15970,14502.0,12671,2880.0,0.0,1166.0,452.0,451.0,370.0
18559,310000.0,2,1,2,26,0,0,0,0,0,0,27638,24020.0,25223.0,25555,24311.0,17992,1393.0,1596.0,1447.0,93.0,118.0,56.0
18561,300000.0,2,4,2,24,-1,-1,-1,-1,-1,-1,2892,4009.0,4725.0,2595,2110.0,20984,4039.0,4751.0,2600.0,2110.0,20984.0,4366.0
18562,160000.0,2,2,2,25,0,0,0,0,0,0,156753,153392.0,143297.0,140984,120742.0,115637,10000.0,8000.0,7000.0,5000.0,5000.0,5000.0
18563,90000.0,2,2,2,25,0,0,0,0,0,0,67004,65533.0,67475.0,69136,51217.0,50490,3000.0,3000.0,3000.0,2000.0,2000.0,2000.0
18567,320000.0,2,2,2,26,0,0,0,0,0,0,320983,319377.0,319368.0,305308,188120.0,192087,14000.0,14033.0,14008.0,7000.0,7000.0,7600.0
18569,200000.0,2,4,2,27,1,-1,-1,-1,-1,0,777,14893.0,5635.0,7518,13226.0,13845,15103.0,5652.0,7529.0,13226.0,4906.0,4666.0
18571,360000.0,2,2,2,27,0,0,-1,-1,-1,-2,12389,-5.0,1145.0,1169,-1.0,-1,0.0,1150.0,1174.0,0.0,0.0,0.0
18575,20000.0,2,1,2,25,0,-1,-1,-2,-2,-2,15312,2846.0,0.0,0,0.0,0,3000.0,0.0,0.0,0.0,0.0,0.0
18577,110000.0,2,1,2,24,0,0,2,2,0,0,9334,108868.0,96998.0,94480,90860.0,85529,100082.0,4200.0,0.0,3000.0,3140.0,4900.0
18581,30000.0,2,1,2,24,1,2,2,2,0,0,29492,29697.0,30737.0,27808,28204.0,28792,1000.0,3513.0,0.0,1155.0,1190.0,1502.0
18588,180000.0,2,1,2,28,0,0,0,0,0,0,171237,172787.0,174667.0,176618,141697.0,143738,8000.0,7000.0,7000.0,5010.0,5200.0,6000.0
18595,150000.0,2,2,2,26,0,0,0,0,0,0,11474,15023.0,17467.0,19789,20173.0,21696,5001.0,3000.0,2616.0,1000.0,2000.0,1000.0
18601,80000.0,2,2,2,27,-1,-1,-1,-1,-1,-1,725,2959.0,1838.0,2899,1376.0,1320,2968.0,1838.0,2899.0,1376.0,1320.0,1107.0
18606,80000.0,2,1,2,24,0,0,0,0,0,0,47952,45713.0,46752.0,46375,46893.0,47872,1732.0,1771.0,1714.0,1632.0,1687.0,1749.0
18607,50000.0,2,1,1,24,0,0,2,0,0,0,14345,16927.0,16366.0,17380,17876.0,18097,2836.0,0.0,1289.0,785.0,657.0,720.0
18611,140000.0,2,1,2,25,-1,0,0,0,0,0,2555,4502.0,6259.0,7115,8135.0,1459,2000.0,2000.0,1000.0,1020.0,100.0,2500.0
18612,110000.0,2,1,2,25,0,0,0,0,0,0,103135,99731.0,101945.0,82873,68587.0,65648,4800.0,5000.0,4000.0,3000.0,2500.0,2600.0
18613,350000.0,2,1,2,27,0,0,0,0,0,0,83415,76562.0,64995.0,61464,44664.0,51550,4000.0,3312.0,4050.0,1165.0,20055.0,20076.0
18615,50000.0,2,1,2,24,2,0,0,0,0,0,43878,42490.0,36540.0,16077,12134.0,12389,2068.0,2065.0,1246.0,450.0,451.0,475.0
18616,210000.0,2,2,2,26,0,0,0,2,0,0,107948,107525.0,108971.0,96011,87644.0,82077,5407.0,9145.0,12.0,3004.0,3000.0,4370.0
18621,20000.0,2,1,2,26,-2,-2,-2,-2,-2,-2,1000,8930.0,0.0,0,0.0,790,8930.0,0.0,0.0,0.0,790.0,0.0
18622,270000.0,2,1,2,26,1,-2,-1,-1,-2,-2,0,0.0,6336.0,0,0.0,0,0.0,6336.0,0.0,0.0,0.0,0.0
18624,380000.0,2,2,2,27,0,0,0,0,-2,-2,118624,118871.0,120550.0,550,100.0,550,3700.0,3011.0,550.0,100.0,1000.0,736.0
18625,60000.0,2,1,2,28,0,0,0,0,0,0,23518,25542.0,27649.0,29718,30171.0,30678,2700.0,2800.0,2800.0,1200.0,1100.0,1200.0
18634,150000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,35688,14736.0,36490.0,3125,7603.0,2995,14820.0,36672.0,3232.0,7641.0,3010.0,982.0
18637,20000.0,2,1,2,24,0,0,0,0,0,0,22515,24146.0,25374.0,19075,18907.0,18507,2000.0,2024.0,2000.0,1005.0,1188.0,2002.0
18641,280000.0,2,1,2,26,0,0,0,0,0,0,189748,192338.0,195598.0,188878,186790.0,180240,6300.0,5700.0,5620.0,5000.0,5014.0,5135.0
18642,160000.0,2,3,2,26,0,0,0,0,-2,-2,2454,3488.0,4443.0,0,0.0,0,1083.0,1038.0,0.0,0.0,0.0,97502.0
18643,90000.0,2,2,2,26,0,0,0,2,0,0,86183,87561.0,92996.0,89866,48574.0,41746,4100.0,8548.0,0.0,1527.0,1617.0,1490.0
18644,200000.0,2,1,2,27,-1,-1,-1,2,2,2,10603,0.0,2500.0,2500,2500.0,2500,0.0,2500.0,0.0,0.0,0.0,0.0
18645,150000.0,2,1,2,28,1,-1,-1,-2,-2,-1,0,382.0,0.0,0,0.0,904,382.0,0.0,0.0,0.0,904.0,0.0
18648,190000.0,2,2,1,28,0,0,0,0,0,0,4639,4718.0,5610.0,7300,4694.0,2250,1100.0,1610.0,2310.0,2000.0,1000.0,300.0
18655,20000.0,2,3,1,27,0,0,0,2,0,0,6294,2388.0,4087.0,4339,3288.0,3288,1500.0,1748.0,500.0,0.0,0.0,0.0
18657,90000.0,2,2,2,26,1,2,2,2,2,2,86335,88520.0,90311.0,91431,92840.0,91205,4500.0,4100.0,3500.0,3800.0,0.0,3500.0
18660,50000.0,2,2,1,22,0,0,2,0,0,0,25561,26951.0,26570.0,28085,27009.0,28142,2134.0,1000.0,2001.0,910.0,1510.0,500.0
18662,200000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0,127.0,133.0,386,393.0,286,127.0,133.0,386.0,400.0,286.0,500.0
18668,310000.0,2,2,1,25,0,0,0,0,0,0,191767,185445.0,188255.0,187384,184222.0,183544,6612.0,8321.0,7022.0,6021.0,6005.0,6042.0
18674,50000.0,2,2,2,22,0,0,0,0,0,0,28544,28681.0,23306.0,16282,9451.0,9408,1450.0,1400.0,1300.0,400.0,400.0,400.0
18675,230000.0,2,2,2,28,0,0,-1,-1,-1,-2,24867,24437.0,3900.0,870,0.0,0,4300.0,3900.0,870.0,0.0,0.0,0.0
18677,500000.0,2,1,2,29,-1,0,0,0,0,0,14217,33651.0,33134.0,34571,36003.0,37416,20000.0,18000.0,20000.0,20000.0,20007.0,20007.0
18683,120000.0,2,2,2,27,0,0,0,0,0,0,15234,8247.0,9624.0,20129,10388.0,13316,1137.0,1514.0,1069.0,278.0,3000.0,0.0
18685,70000.0,2,2,1,28,0,0,0,2,0,0,16030,15502.0,12637.0,11204,10983.0,11901,1500.0,3000.0,0.0,2000.0,2000.0,0.0
18686,230000.0,2,2,2,28,0,0,0,0,0,0,33057,33698.0,36652.0,38421,37459.0,54778,1500.0,4767.0,3000.0,3092.0,17411.0,5000.0
18692,130000.0,2,1,2,25,2,2,-2,-2,-2,-2,1990,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18696,300000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
18703,130000.0,2,1,2,27,0,0,0,-1,0,0,58811,44572.0,10348.0,104698,88251.0,90189,1500.0,2753.0,110094.0,3002.0,3200.0,3100.0
18704,30000.0,2,1,2,27,0,0,2,2,2,2,10562,12873.0,14371.0,13843,15611.0,15221,2500.0,2000.0,0.0,2000.0,0.0,1000.0
18706,170000.0,2,2,2,27,2,0,0,0,0,0,173577,171480.0,171794.0,166637,169021.0,164531,6500.0,7100.0,6100.0,6000.0,5600.0,7700.0
18707,100000.0,2,3,1,28,2,2,0,0,2,2,30884,29770.0,30485.0,32434,32592.0,33102,0.0,1825.0,3100.0,1300.0,1500.0,1771.0
18714,170000.0,2,1,2,25,0,0,0,0,0,0,70326,71919.0,68356.0,68724,68889.0,69712,3100.0,3626.0,2500.0,2450.0,2693.0,2602.0
18716,80000.0,2,2,1,26,0,0,0,0,0,0,42972,44210.0,42418.0,43410,44684.0,45808,2000.0,2100.0,2000.0,2000.0,2000.0,2000.0
18719,70000.0,2,2,2,26,2,2,0,0,2,2,42053,41087.0,42445.0,45020,44006.0,46905,0.0,2007.0,3582.0,0.0,3601.0,0.0
18730,210000.0,2,2,2,29,0,0,0,0,0,0,52143,53182.0,54331.0,55827,57295.0,58571,2500.0,2600.0,3000.0,3000.0,2200.0,2300.0
18731,50000.0,2,2,1,23,0,0,0,0,0,0,37586,38866.0,19240.0,20256,20918.0,22081,2000.0,1322.0,1338.0,1000.0,1500.0,1000.0
18732,80000.0,2,1,2,23,1,2,2,0,0,0,80457,82885.0,80495.0,78027,30052.0,30373,4350.0,0.0,2350.0,1048.0,1077.0,1154.0
18736,70000.0,2,1,2,25,1,2,2,2,2,2,53742,52281.0,55981.0,54484,59080.0,59096,0.0,4545.0,0.0,5500.0,2090.0,0.0
18737,80000.0,2,2,2,25,1,2,0,0,0,0,50120,49013.0,50051.0,51123,52175.0,53337,0.0,1828.0,1900.0,1900.0,2000.0,4300.0
18738,50000.0,2,2,1,25,0,0,0,-1,-1,-1,9587,6583.0,3243.0,1691,-1889.0,2720,1200.0,1000.0,1700.0,0.0,5679.0,1600.0
18743,30000.0,2,1,2,27,0,0,0,0,0,0,25552,26135.0,27407.0,29002,26806.0,25948,1800.0,2000.0,2500.0,1500.0,1000.0,2000.0
18758,160000.0,2,1,2,30,1,2,2,2,2,0,151270,153276.0,155301.0,155152,144602.0,148199,6000.0,6085.0,12534.0,0.0,6000.0,6000.0
18773,60000.0,2,2,1,27,0,0,0,0,0,0,54900,55948.0,55188.0,55960,56564.0,57464,1971.0,2000.0,2003.0,2003.0,2070.0,2140.0
18777,220000.0,2,1,2,27,0,0,0,0,0,0,67028,32546.0,29814.0,31488,8495.0,10170,5332.0,5000.0,10238.0,5000.0,5000.0,2000.0
18779,300000.0,2,1,2,29,-1,-1,-1,-1,-1,-2,3438,28.0,342.0,25022,0.0,0,28.0,342.0,25081.0,0.0,0.0,0.0
18782,200000.0,2,1,1,30,1,2,2,2,-1,-1,38398,20693.0,27932.0,12585,45031.0,19836,0.0,15015.0,0.0,45031.0,20000.0,45010.0
18785,230000.0,2,2,2,26,-1,-1,0,0,0,-1,18612,90523.0,86813.0,35695,5555.0,15165,90523.0,10000.0,5170.0,5000.0,15165.0,8981.0
18786,210000.0,2,1,2,27,0,0,0,0,0,0,16186,16914.0,18288.0,19301,19383.0,19940,1300.0,1650.0,1620.0,700.0,870.0,880.0
18795,230000.0,2,1,2,29,0,0,0,0,0,0,33988,32803.0,32166.0,79780,58886.0,42295,2500.0,3007.0,51780.0,2025.0,1560.0,747.0
18805,160000.0,2,1,2,26,0,0,0,0,0,0,118204,121695.0,125724.0,129157,130567.0,144266,6000.0,5030.0,6000.0,4000.0,15000.0,5000.0
18808,70000.0,2,2,1,31,0,0,0,0,0,0,72286,71602.0,72457.0,71058,29672.0,28836,2600.0,3500.0,3000.0,1000.0,1500.0,478.0
18809,210000.0,2,1,2,31,0,0,0,0,0,0,10968,12480.0,16919.0,11775,13275.0,24901,2000.0,6016.0,1000.0,1500.0,13000.0,500.0
18817,420000.0,2,2,2,29,0,0,0,0,-1,0,82235,67757.0,53524.0,-8318,96795.0,81523,3000.0,3000.0,182.0,123000.0,2740.0,2200.0
18818,300000.0,2,2,2,30,1,-1,0,0,0,0,1943,105509.0,97979.0,94349,88213.0,78746,107000.0,5006.0,4500.0,3000.0,3000.0,3000.0
18819,30000.0,2,2,2,25,0,0,0,0,0,0,28494,28139.0,27480.0,26960,27215.0,27977,1750.0,1804.0,1800.0,1000.0,1200.0,1500.0
18820,150000.0,2,4,1,26,1,-2,-2,-2,-1,-1,0,0.0,0.0,0,741.0,0,0.0,0.0,0.0,741.0,0.0,1669.0
18821,180000.0,2,2,1,26,0,0,0,0,-1,-1,182026,111563.0,78169.0,0,2354.0,9446,4500.0,10056.0,200.0,2354.0,9446.0,0.0
18823,360000.0,2,2,2,26,-1,-1,-1,-1,-2,-2,1968,459.0,2500.0,0,0.0,0,463.0,2500.0,0.0,0.0,0.0,0.0
18826,250000.0,2,2,1,28,2,0,0,0,2,0,28245,29468.0,31488.0,34060,33213.0,34670,2000.0,2500.0,3100.0,0.0,2000.0,8000.0
18828,290000.0,2,1,2,27,0,0,0,0,0,0,109746,110359.0,108371.0,102628,100000.0,92238,4000.0,5000.0,6039.0,4000.0,4000.0,4000.0
18831,120000.0,2,1,2,29,0,0,0,0,0,0,111625,110488.0,107488.0,97021,86283.0,87345,4012.0,4000.0,5000.0,3000.0,3300.0,3010.0
18834,70000.0,2,2,2,24,0,0,0,0,0,0,34201,49800.0,26194.0,27454,28159.0,25775,1800.0,2000.0,2000.0,1500.0,1500.0,0.0
18841,190000.0,2,2,2,27,2,2,2,2,0,0,3902,4686.0,5459.0,6214,7104.0,8973,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0
18844,350000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,856,187.0,375.0,187,242.0,184,187.0,376.0,187.0,243.0,184.0,828.0
18845,210000.0,2,1,2,27,0,0,0,0,0,0,18430,19809.0,21482.0,23118,23437.0,24900,2000.0,2000.0,2000.0,1000.0,2000.0,2000.0
18846,120000.0,2,2,1,27,0,0,0,0,0,2,85492,83567.0,78276.0,78971,80907.0,79219,3500.0,4326.0,3000.0,9000.0,0.0,3000.0
18851,270000.0,2,1,2,28,-1,-1,-1,-1,0,-1,15167,841.0,9842.0,7931,3412.0,1035,845.0,9896.0,7977.0,17.0,1040.0,1848.0
